place_id,nombre,direccion,tipo_territorio,departamento,pais,latitud,longitud,calificacion,total_calificaciones,comentarios,nivel_precios,telefono,tipo_telefono,sitio_web,entrada_accesible,es_reservable,estado_negocio,tags,abre_lunes,abre_martes,abre_miercoles,abre_jueves,abre_viernes,abre_sabado,abre_domingo,abierto_24h,fuente,direccion_original
ChIJzd6VdWymMI4Rsik6KacpXC0,antojitos tipicos del valle restaurante cali norte,calle 17 norte numero 5 numerorte-21 san vicente,Ciudad,Valle del Cauca,Colombia,3.4596688,-76.5314461,4.5,267.0,"fue una experiencia gastronómica espectacular; pedí róbalo apanado y estuvo realmente delicioso. además, son fanática del chicharrón carnudo y me encantó. muchas gracias por tan especial experiencia gastronómica. el maduro exquisito. | el servicio es buenísimo y ni hablar de la comida, se siente como en casa y con un sabor exquisito, además tiene muy buenos precios y espacios muy confortables para cualquier ocasión | muy rico. tiene diferentes ambientes para escoger mesa. hay que llegar temprano porque suele llenarse bastante. | bello lugar agradable, un ambiente familiar y lo que más me llamo la atencion es que son amigables con los perritos, pude compartir un delicioso almuerzo junto a mi hijo canino y mi pareja, la lasaña mixta que pedí estaba deliciosa.. recomendadisima... | deliciosa comida con sazón casero ambiente agradable y familiar",Económico,+57 315 7937470,Móvil,https://antojitostipicosdelvalle.com/,,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,False,False,Google API,"cl. 17 nte. #5 norte-21, san vicente, cali, valle del cauca, colombia"
ChIJxftDGYSmMI4RaNxNREQMPSA,origen comida tpica  restaurante,carrera 24b numero 2a-260 miraflores,Ciudad,Valle del Cauca,Colombia,3.4369516,-76.5403595,4.4,109.0,"lugar sencillo, pero sumamente acogedor y delicioso. poner cuidado en los tiempos de espera. | un lugar muy bonito y tranquilo tiene una vista linda y es ventilado. la comida estaba rica y a buen precio, el almuerzo completo con sopa y jugo cuesta 14.000. tienen bandejas vegetarianas con unas croquetas muy sabrosas. además te atienden amablemente y el espacio es pet friendly . recomendado. | el sitio es muy cómodo y a las personas amantes al cine se pueden sentir como en casa, ya que el sitio aparte de ser restaurante ha sido locación para rodajes cinematográficos. tiene una hermosa vista hacia un sector de la ciudad. la sazón de la comida es buena, le doy 4 estrellas porque es medido los platos y si eres de buen comer es mejor pedir un adicional en el plato, también se ofrece comida vegetariana. la atención es grata, en general el restaurante es adecuado para personas que tienen un gusto medido en la comida. 100% recomendado | si pasan por cali vayan a origen!! los van a recibir con aborrajados y tiene muchas opciones típicas o almuerzos ejecutivos también muy deliciosos. ambiente agradable con vista a cali en el barrio miraflores | el mejor encocado que he probado en cali! además el lugar tiene una linda vista, y tiene decoración alusiva al cine en cali. me encantó!",Normal,+57 318 3580111,Móvil,,True,True,operational,"['establishment', 'food', 'lodging', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,False,False,Google API,"cra. 24b #2a-260, miraflores, cali, valle del cauca, colombia"
ChIJ0eAQM2ymMI4RINEvdgewB84,cantina la 15 granada cali norte,calle 15 norte numero 9n-62 santa monica residential,Ciudad,Valle del Cauca,Colombia,3.4598173,-76.5344942,4.6,6021.0,"un lugar donde visitas y quieres volver. muy agradable, la ambientacion es fenomenal, el contraste de lo existente con lo contemporáneo es genial. la musica en vivo siempre será un plus, la presentación de los platos, cocteles estan al 100! pedí la res 3fuegos, pienso que la porción debería ser un poco más debido a su precio. solo eso. de testo 10 de 10. recomendado!! volveré. | excelente excelente lugar al norte de cali ️‍ su menu es delicioso y exótico muy buena atención muy buenos precios 10/10 insuperable definitivamente | excelente servicio, me recibieron super bn me ordene un plata como entrada una entraña y como plato fuerte un tomahawk de oro, vino con ensalada, papas espirales, vino el chef hacer el show me encantó. | experiencia muy agradable con comida muy rica pero faltaron los mariachis por qué se presentó un salsero | muy rica la comida , el ambiente un poco ruidoso para mi gusto",Caro,+57 300 9133447,Móvil,https://www.cantinala15.com/,True,True,operational,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 15 nte. #9n-62, santa monica residential, cali, valle del cauca, colombia"
ChIJI90quVGhMI4RFZdXF5TAM-Y,la barra restaurante,carrera 66 numero 12-06 comuna 17,Ciudad,Valle del Cauca,Colombia,3.39785,-76.5389185,4.5,4036.0,"excelente menú,muy delicioso el almuerzo, sobre barriga criolla, cazuela de frijoles, maduro, aguacate, huevo y un refajo bien frío | es de los restaurantes imperdibles de la ciudad, tienen una carta amplia , recomiendo siempre pedir alguno de los montañeros con cualquiera de sus opciones de carnes ya que nunca falla. los platos tienen un muy buen precio respecto al gran tamaño de las porciones, tener en cuenta que los fines de semana hay que hacer un poco de fila porque el lugar se llena mucho. podrían poner más ventiladores ya que hace mucho calor. | mis expectativas eran mayor por ser uno de los restaurantes más emblemáticos de comida típica, los frijoles son excelentes, la bandeja paisa estuvo bien, la chuleta rica, pero jamás recomendaría su sobrebarriga, no tiene gusto y demasiado baja en sal. | ¡absolutamente recomendado! como viajero mexicano, siempre ando en busca de sabores auténticos y en ""la barra restaurante"" los encontré, ¡y de qué manera! desde que crucé la puerta, el trato fue increíblemente cálido y atento, te hacen sentir como en casa. pero lo mejor de todo es la comida. ¡qué delicia! probé los montañeros y quedé fascinado con la explosión de sabores, cada ingrediente se sentía fresco y preparado con cariño. y ni hablar de la bandeja paisa, ¡espectacular! un plato abundante y lleno de sabor que te hipnotiza. la sazón de ""la barra"" es algo especial, como mexicano puedo decir que tienen un toque que te hace agua la boca. si buscas una experiencia culinaria colombiana auténtica, con un trato excepcional y platillos deliciosos, ¡este es el lugar! ¡sin duda volveré en mi próxima visita! | bueno bonito y bastante. la comida deliciosa, el staff muy atento, el servicio no muy lento. recomendado. se puede parquear afuera. pet friendly.",Normal,+57 602 3125929,Móvil,http://labarrarestaurante.com/,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cra. 66 #12-06, comuna 17, cali, valle del cauca, colombia"
ChIJLaisTGymMI4RBkiy6WJ1cQM,restaurante ringlete,calle 15a norte numero 9n-31 santa monica residential,Ciudad,Valle del Cauca,Colombia,3.4598642,-76.5342217,4.6,1985.0,"absolutamente espectacular, no me alcanzan las estrellas para calificar este lugar. todo está delicioso el plato de la casa es muy el fiambre y está buenísimo, imposible escoger un plato favorito, además la decoración y ambiente del lugar es muy agradable y la atención es excelente. todos los platos valen la pena. volvería mil veces! 100% recomendado. | la comida deliciosa, lo único que observaría es que me guié por el menú online y los precios están muy diferentes al menú físico y no incluyen lo mismo. ejemplo: lomo enamorado online dice 49 mil e incluye lomo, puré y verduras, en el menú restaurante no incluye verduras y vale 58 mil. público el menú físico actualizado a hoy. | altísimo nivel! comida, atención, visual. muy bueno, recomendado!! unas empanaditas de entrada super crocantes y ricas. deguste un lomo enamorado, delicioso! textura, aroma, sabor!! viene en medallones con reducción de vino tinto con mora, acompañado de puré de papá. | excelente comida en varios tiempos del valle del cauca menu para empezar: entrada y fritanga • sopita de sancocho de gallina y pollo campesino – homenaje a maría preparado con gallina criolla, pollo campesino, yuca, plátano, cimarrón y cilantro. • marranita, aborrajado, arepita de maiz acompañadas con ají tradicional y hogao • mixto de guiso de empanada y chuleta de pollo preparado a base de lomito de res y papa colorada picados en cuadritos, cebolla larga, aliños propios de la región y perfume de comino. adornado con huevo. chuleta es una preparación que consiste en apanar o encostrar un trozo de pollo con miga de pan y luego freírla. en ringlete miga de pan y nueces. acompañados con arroz ringlete, envueltico de nalgas de vieja y picadillo de cebolla cabezona, tomate, aguacate, limón y cilantro. postre • cuajada, brevas y manjarblanco bebidas • opciones de típicas: aguapanela con maracuyá y yerbabuena adicional – gaseosas, aguas o cerveza nacional | es para mí, el mejor restaurante de comida típica vallecaucana que hay en cali. un maravilloso cuidado por las receta y sus ingredientes, el origen de sus platos y el ambiente del establecimiento como tal.",Normal,+57 602 4092727,Móvil,https://instagram.com/rringlete,,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 15a nte. #9n-31, santa monica residential, cali, valle del cauca, colombia"
ChIJUbLQ-numMI4RmCVffn70IPI,le sucre bistr  cocina francesa,calle 15 norte numero 8-39 granada,Ciudad,Valle del Cauca,Colombia,3.45901,-76.53393799999999,4.5,492.0,"el sitio es muy agradable, tranquilo, pero friendly, la comida exquisita. la atención es más bien regular, se demoran mucho atendiendo. los precios son algo costosos pero la comida lo paga. recomendado creme brule de chontaduro. para chuparse los dedos. es un sitio para repetir muchas veces. | los postres del restaurante estuvieron espectaculares, y las bebidas también, nos obsequiaron unas entradas deliciosas, sin embargo no nos fue tan bien con los platos fuertes, ordenamos unos estofados estaban bien presentados y las porciones muy generosas, sin embargo en cuanto a sabor no eran lo que esperábamos bastante insípidos para nuestro gusto. el restaurante queda en una casa grande y bonita sin embargo se ve descuidado. en cuanto a la atención fue excelente. | excelente comida deliciosa, recomendado el poulet a la moutarde , los petite pancook de entrada y la ópera de postre , la atención 10/10. | el día de hoy asistimos al restaurante. hicimos una reserva, nos preguntaron el motivo y nos decoraron la mesa sin costo adicional ( me pareció un detalle excelente ). de entrada quiero resaltar la atención de la mesera , una chica muy amable, super atenta y muy dispuesta a resolver todas las dudas. me encanta que la mesera nos explico los platos teniendo en cuenta lo que buscamos, sin duda fue muy acertada. nos dieron pan de la casa con aceite de oliva y balsámico. pedimos de plano fuerte un filet encostrado y lomo francais nos encantaron los dos . de cortesía nos ofrecieron un postre1 este día, tenían creme brulee de chontaduro y de vainilla. probamos los dos, sin duda para los amantes del chontaduro es de chontaduro es el mejor postre. la recomendación de chica que nos atendió sobre como sugeria comerlo, fue muy acertada. nos fuimos muy muy contentos. | me animé a visitar el restaurante por un video en sus redes sociales del primer crème brûlée de chontaduro y déjenme decirles que es único; tiene un gran sabor y es quizás lo más destacado de mi experiencia en le sucre. posiblemente nunca llegue a conocer francia o sus cercanias, así que visitar restaurantes como le sucre alimentan mis expectativas de lo que puede pasar de ese lado del continente. pero más allá del postre los otros platos están bien alejados de como se ven en sus redes y en especial el boeuf bourguignon nada que ver ya que lo ofrecen como un plato auténtico de francia. tuve para mi un plato falto de sabor, una ""salsa"" sin gracia y muy pobre de vegetales. el sitio tiene una gran espacio, incluida una terraza y la falta de personal hace por momentos que moverse por el sitio sea algo solo. sin embargo el personal en mesas tiene una excelente actitud y conoce muy bien su oferta gastronómica. al estar en la terraza nos ofrecieron repelente contra mosquitos para hacer más cómoda la experiencia. de esto último yo sugeriría darle una revisión a las basuras que hay en el jardín porque molestan ciertos olores.",Normal,+57 316 8912347,Móvil,https://www.instagram.com/lesucrebistro?igsh=MWRpdzFxaHI5a2V2cA==,False,True,operational,"['bakery', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']",False,True,True,True,True,True,True,False,Google API,"cl. 15 nte. #8-39, granada, cali, valle del cauca, colombia"
ChIJe3iuqS2nMI4RvZ7C18ALXFo,mi tierra  restaurante colombiano,calle 2 numero 12a-05 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4450913,-76.54011349999999,4.5,260.0,"la comida es buena, el lugar está muy adornado y eso da un plus porque te hace sentir en casa y cómodo. la atención por parte de las chicas fue buena y me la pasé muy tranquilo aquí. | la atención es muy buena, el lugar es agradable conserva la historia de cali, tienes cuadros representativos de su cultura y su historia. la comida es muy rica, se ofrecen platos desde los $30.000 tal como la chuleta valluna, la sobre barriga, la bandeja paisa. la bandeja viene con sopa (sancocho) y limonada natural. al llegar te reciben con limonada y una fruta, lo cual es muy agradable. | excelente atención, la comida es muy rica y el lugar es bonito. | la comida es rica, la atención es excelente, un buen lugar si deseas comer nuestra comida típica | es un lugar muy agradable, tranquilo para poder tener un delicioso almuerzo, cada día manejan una carta en el caso del domingo ofrecen el tradicional sancocho valluno acompañado de tu menú de preferencia en nuestro caso lo acompañamos con churrasco y el otro plato con chuleta de pollo,todos los platos muy completos con sal y azúcar en un buen punto,no condimentado, perfecto y buen equilibrio de sabores;muy buena la idea de recuperar los asientos de los antiguos buses como parte del restaurante, muy recomendado %.",,+57 301 1781322,Móvil,https://www.facebook.com/mitierratradicion2017/,,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant', 'store']",False,True,True,True,True,True,True,False,Google API,"cl. 2 #12a-05, comuna 3, cali, valle del cauca, colombia"
ChIJJSW8MIOmMI4Rtvn2QSI02is,la comitiva,calle 4 numero 3432 el sindicato,Ciudad,Valle del Cauca,Colombia,3.4346179,-76.5449933,4.7,2281.0,"restaurante románticamente ambientado, situado en el centro de cali. carta amplia de pescados y carnes y también de deliciosos entrantes. destacan también los cócteles. trato exquisito del servicio, muy recomendable. | excelente el menú, un lugar súper agradable para disfrutar y vivir la experiencia, me encantaron los desayunos súper variados, para la hora del almuerzo la bondiola y la costilla de res con camarón super recomendada la arrechera con langostino | en marzo estuve con mi esposo todo fue 10/10 todo súper atención , servicio, comida. hoy vengo con una amiga para almorzar nos dejan la carta y no había nadie para tomar el pedido aun que esperamos , me comuniqué via llamada y la persona en respuesta burlona me dice estan los meseros! a lo que respondo llamo por que no esta nadie . tuve que pararme a llamar el mesero el cual fue atento , posterior a eso empiezan a pararse los meseros “personal” que labora prácticamente frente a la mesa a mirar en forma burlona no uno ni dos varios le dañan el almuerzo a cualquiera hoy debo decir que no lo estoy disfrutando les falta profesionalismo.espero sea mejor la próxima ocasión. | restaurante bien bonito, pero bastante pinchado. relación precio calidad no cuadra tanto. | el lugar es hermoso, la comida deliciosa y siento que el servicio puede mejorar, fueron un poco lentos en darnos la cuenta y no pudimos disfrutar tanto la parte de los cocteles, sin embargo volvería",Caro,+57 315 0713719,Móvil,https://restaurantelacomitiva.com/,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 4 #3432, el sindicato, cali, valle del cauca, colombia"
ChIJpT3NWaqnMI4RJ0B8s1ESQ40,restaurante la abuela,calle 52 numero 13a-24 comuna 8,Ciudad,Valle del Cauca,Colombia,3.4449604,-76.4995588,4.3,343.0,"es un restaurante el cual he conocido casi la mitad de mi vida, es muy bueno para ir y almorzar en familia, su sazón es buena tanto sus almuerzos ejecutivos y especiales tienen un muy buen sabor. el costo si es una variable importante, ya que un almuerzo te sale por 12 o 13 mil pesos y si es especial o al menos eso me di cuenta hoy que pedí una frijolada, la cual venia con arroz, un buen pedazo de chicharrón bien frito, enzalada y 3 rodajas de maduro frito, esto tubo un costo de 26mil. puede parecer caro, pero como dicen por ahí. mientras te lo comas con gusto y agrado, el costo es lo de menos y pues dicho esto, lo que te comas al menos en mi opinión y la de mi familia, todo en el lugar te lo comes con agrado. | las sopas las sirven más bien frías, el arroz es poco y como del día antes , las papas a la francesa frías, la atención al final como malaganosa porque se pidió el favor de calentar la sopa, también nos parecieron muy altos los precios a 14.000 y 15.000 un almuerzo y especiales a 35.000 una bandeja paisa. la verdad nos desepciono mucho el lugar. | calidad precio muy bueno y te dejan elegir el sancocho ya sea de gallina o de pescado con el plato fuerte. excelente. | el sabor de la madre buen sitio para almorzar | todo el almuerzo bueno lo malo fue que pedi una bandeja especial para llevar y cuando llegue ala casa y servi a mi papa no le echaron el chicharon. con clusion me cobraron 33mil por un wspecial y sali tumbaoooo",Normal,+57 602 4382765,Móvil,https://www.paginasamarillas.com.co/empresas/restaurante-la-abuela/cali-15551771,,False,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 52 #13a-24, comuna 8, cali, valle del cauca, colombia"
ChIJPZorznymMI4R_qDRSzXOI8I,waunana restaurante,calle 4 numero 9-23 comuna 3,Ciudad,Valle del Cauca,Colombia,3.446766,-76.53776359999999,4.7,477.0,"el sitio bien lindo, servicio amable pero la comida es bastante normal en temas de complejidad de sabor, tienen unas combinaciones interesantes pero sin que realmente llega al nivel wow. | buenisimo! esa pasta con chontaduro es demasiado top, recomendado. es claro que la gente que trabaja acá sabe lo que hacen, cocineros y servicio, muy profesionales. gracias! | el ambiente es acogedor y el servicio es rápido, eficiente, muy amable, la comida es algo costosa en calidad/sabor , algo quemada la longaniza y la presentación puede ser mejor. | excelente, recomendado si se busca explorar nuevos sabores. punto muy a favor el hecho de todo es hecho con productos de la casa o colombianos 10/10 | es un restaurante 5 de 5, cada plato es exquisito y bien pensado, los sabores tradicionales de colombia plasmados en platos de autor, tienen el mejor postre de la ciudad, el helado de pan de bono. el restaurante tiene un ambiente muy agradable, ideal para compartir con la pareja, familia, amigos, y si alguien viene del extranjero debe pasar por waunana. la carta es pequeña pero cambia a menudo, por eso no me canso de visitarlo",,+57 602 3450794,Móvil,,,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,True,True,True,True,True,True,False,Google API,"cl. 4 #9-23, comuna 3, cali, valle del cauca, colombia"
ChIJ6dGWRSCmMI4RKTcbI7q9FLE,chicharritos antojos de tradicin,calle 14 norte numero 9n-28 granada,Ciudad,Valle del Cauca,Colombia,3.4589802,-76.5349133,4.4,312.0,"muy rico y muy buena atención recomiendo la picada es contundente | deliciosa comida típica y rápida pasteles de yuca madur aborrajado.empanaditas todo limpio bien servido y un ají y guacamoles todo 10 puntos recomendadisimo | me encanta el chicharron y las picadas de este lugar salen calientes y es rapido el servicio. | todo lo que he probado a sido delicioso. las marranitas tienen un chicharrón crujiente, el aborrajado tiene bastante queso, las empanadas tienen un sabor espectacular, las costillas también las recomiendo pero especialmente mi favorito es la papa rellena. | muy buen lugar! comida deliciosa, servicio excelente y a muy buen precio. recomendadísimo!!",Económico,+57 310 4526227,Móvil,,True,,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,True,True,True,True,True,True,False,Google API,"cl. 14 nte. #9n-28, granada, cali, valle del cauca, colombia"
ChIJLR-42m2mMI4RWDa9u_w4SQE,platillos voladores,avenida 3 n numero 7-19 granada,Ciudad,Valle del Cauca,Colombia,3.4536479,-76.5372494,4.7,3491.0,"gran restaurante en cali! se recomienda hacer reserva. el servicio es excepcional, un lindo lugar, gran ambiente. la comida es muy rica, pesca fresca y gran sabor. recomendamos los rollitos de chontaduro y la jaiba. afortunadamente logramos conseguir mesa sin reserva llegando a las 7 pm, justo a la hora de apertura del restaurante. | celebramos el cumpleaños de mi papá, estuvo bien el lugar, nos dieron un postre por lo del cumpleaños. por alguna razón la comida me cayó un poco pesada. pedí el pescado krishnaizza. | he comido en cada uno de los llamados restaurantes de alta cocina en cali. algunos buenos, otros completamente olvidables. pero este... este está en una liga aparte. es el único restaurante en la ciudad que colocaría sin dudar en nivel michelin. la calidad, la imaginación, el alma—todo está aquí. la chef y dueña es de tuluá, y tiene esa mezcla rara de calidez genuina y una visión culinaria afilada como navaja. la conoces y lo sientes de inmediato—ella se preocupa. y se nota. ¿estos tres platos? son lo mejor que he comido en cali. punto. todo bajo un mismo techo. si no comes nada más en esta ciudad, que sea esto. ceviche con cremoso de marañones y frutos secos – el pescado es limpio, fresco como recién salido del mar, pero luego llega la crema de marañones—aterciopelada, con un toque de nuez, y ese picante de chipotle que va creciendo lento. primero es delicado, luego contundente, y después simplemente se queda contigo. chicharrón acevichado – una locura absoluta en el mejor sentido. primero sientes ese golpe crujiente del cerdo, fuerte y claro, pero después—bam—llegan la cebolla encurtida, el ají fresco, el aguacate cremoso, el tomate, la mordida del ají amarillo, y de repente... naranja. dulce, brillante, inesperada. todo compite por tu atención y, aun así, funciona. no debería funcionar. pero funciona. es un caos, manejado por alguien que claramente sabe exactamente lo que está haciendo. pescado pacífico – esto es comida reconfortante, pero vestida para el escenario principal. el pescado es tierno, mantequilloso, bañado en leche de coco y sofrito, equilibrado con un puré rico, casi acaramelado, de plátano maduro. y justo cuando crees que ya lo entendiste—camarones, perfectamente cocinados, encima. es abundante, costero, con alma. un plato que te dice exactamente dónde estás sin necesidad de palabras. después de comer aquí, cualquier otro restaurante “fino” se siente como el acto de apertura. este lugar no intenta ser moderno—es excepcional. es comida con raíces, con agallas, con elegancia. si quieres saber cómo se ve la cima de la gastronomía caleña, es esto. | el ambiente del sitio es lindo. la comida estuvo deliciosa. la persona que nos atendió sabía los gramos de las porciones de cada plato y realizó recomendaciones de acuerdo a nuestras preferencias. recomiendo este restaurante. definitivamente volvería. | parada imprescindible en cali. la decoración y el servicio insuperables, todo lo que pedimos de la carta mereció la pena: las entradas, los platos de pescado y los combinados (recomiendo encarecidamente el “sucursal del cielo”). en mi caso, pedí pescado pacífico que venía acompañado de puré de plátano macho y con una salsa compuesta de tomate y otros vegetales. para la entrada pedimos ceviche de chicharrón que estaba presentado con guacamole, lima y más condimento, lo que hizo que durase poco en la mesa. en mi caso no solicité postre pero tenía muy buena presentación aunque no es lo que destacaría del restaurante. como conclusión, un gran restaurante al que asistir en la ciudad de cali, pero no es para todos los bolsillos. el precio por persona puede rondar los 40-50 usd, pero se paga la calidad de un buen restaurante.",Caro,+57 602 6687750,Móvil,http://www.platillosvoladores.com/,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,False,False,Google API,"av. 3 n #7-19, granada, cali, valle del cauca, colombia"
